date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:54	244312/244312	---M--	200	added ('OK')	image/png	etag:%22743288-3ba58-5c94bd3efedc0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/image1.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/image1.png	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:54	124742/124742	---M--	200	added ('OK')	image/jpeg	etag:%22743287-1e746-5c94bd497c680%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/news.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/news.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:54	63509/63509	---M--	200	added ('OK')	image/jpeg	etag:%2274324a-f815-5c94bd4d4cf80%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/news2.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/news2.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:54	77059/77059	---M--	200	added ('OK')	image/jpeg	etag:%22743266-12d03-5c94bd4b64b00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/news1.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/news1.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:54	51229/51229	---M-Z	200	added ('OK')	text/html	etag:%227432a6-c81d-5c9d1fff2bfc0-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/stats.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/stats.html	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:55	36383/36383	---M-Z	200	added ('OK')	text/html	etag:%227432bc-8e1f-5c9d1fefe9bc0-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/wallet.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/wallet.html	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:55	8358/8358	---M--	200	added ('OK')	image/png	etag:%2274325d-20a6-5c94bd5305d00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/QRCode.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/QRCode.png	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:56	2951/2951	---M--	200	added ('OK')	image/png	etag:%2274328f-b87-5c94bd5305d00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/progress.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/progress.png	(from https://maxartkiller.com/website/finwallapp2/HTML/verify.html)
17:02:56	30033/30033	---M--	200	added ('OK')	application/javascript	etag:%227431d4-7551-5c9d2030c34c0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/progressbar-js/progressbar.min.js	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/progressbar-js/progressbar.min.js	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:02:56	6394/6394	---M-Z	200	added ('OK')	text/html	etag:%227432be-18fa-5c9d200b91d00-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/thankyou2.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/thankyou2.html	(from https://maxartkiller.com/website/finwallapp2/HTML/verify.html)
17:02:57	6359/6359	---M-Z	200	added ('OK')	text/html	etag:%227432af-18d7-5c9d200c85f40-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/thankyou.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/thankyou.html	(from https://maxartkiller.com/website/finwallapp2/HTML/reset-password.html)
17:02:57	3818/3818	---M--	200	added ('OK')	text/css	etag:%227431e5-eea-5c9d202cf2bc0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/nouislider/nouislider.min.css	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/nouislider/nouislider.min.css	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:02:58	7659/7659	---M--	200	added ('OK')	text/css	etag:%227431df-1deb-5c9d202739e40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/daterangepicker/daterangepicker.css	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:02:59	43816/43816	---M--	200	added ('OK')	image/png	etag:%2274325a-ab28-5c94bd2633340%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories1.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories1.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:02:59	46134/46134	---M--	200	added ('OK')	image/png	etag:%22743251-b436-5c94bd244aec0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories2.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories2.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:02:59	184132/184132	---M--	200	added ('OK')	application/javascript	etag:%227431dc-2cf44-5c9d202369540%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/chart-js-3.3.1/chart.min.js	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/chart-js-3.3.1/chart.min.js	(from https://maxartkiller.com/website/finwallapp2/HTML/index.html)
17:03:00	36269/36269	---M--	200	added ('OK')	image/png	etag:%2274324e-8dad-5c94bd281b7c0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories4.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories4.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:00	43262/43262	---M--	200	added ('OK')	image/png	etag:%22743255-a8fe-5c94bd2727580%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories3.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories3.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:00	12944/12944	---M--	200	added ('OK')	image/png	etag:%22743265-3290-5c94bd16f0f40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/apple-watch.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/apple-watch.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:01	36729/36729	---M--	200	added ('OK')	image/png	etag:%2274327f-8f79-5c94bd290fa00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories5.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories5.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:01	1190/1190	---M--	200	added ('OK')	image/png	etag:%2274326c-4a6-5c94bd5b9b140%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/visa.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/visa.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:02	35067/35067	---M--	200	added ('OK')	image/jpeg	etag:%2274325b-88fb-5c94bd253f100%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/categories3.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/categories3.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Sep%202022%2009:03:05%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/%22assets/img/offerbg.png%22	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/_assets/img/offerbg.png_	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:03	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:06%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/%22assets/img/offerbg.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/_assets/img/offerbg.png	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:04	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c909-Mv32cwvjRTjgk3jsbMVSKdmnAVE%22	https://cdn.jsdelivr.net/momentjs/latest/moment.min.js	C:/My%20Web%20Sites/finance/cdn.jsdelivr.net/momentjs/latest/moment.min.js	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:05	22052/22052	---M--	200	added ('OK')	application/javascript	etag:%227431e6-5624-5c9d202cf2bc0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/nouislider/nouislider.min.js	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/nouislider/nouislider.min.js	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:05	7649/7649	---M-Z	200	added ('OK')	text/html	etag:%227431c8-1de1-5c9d2002fc8c0-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/address.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/address.html	(from https://maxartkiller.com/website/finwallapp2/HTML/cart.html)
17:03:05	66305/66305	---M--	200	added ('OK')	application/javascript	etag:%227431e0-10301-5c9d202739e40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/vendor/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/vendor/daterangepicker/daterangepicker.js	(from https://maxartkiller.com/website/finwallapp2/HTML/shop.html)
17:03:06	20487/20487	---M-Z	200	added ('OK')	text/html	etag:%227432bd-5007-5c9d200b91d00-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/track.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/track.html	(from https://maxartkiller.com/website/finwallapp2/HTML/myorders.html)
17:03:06	465/465	---M--	200	added ('OK')	image/png	etag:%22743248-1d1-5c94bd45abd80%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/maestro.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/maestro.png	(from https://maxartkiller.com/website/finwallapp2/HTML/payment.html)
17:03:06	26338/26338	---M-Z	200	added ('OK')	text/html	etag:%227432a9-66e2-5c9d2007c1400-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/message.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/message.html	(from https://maxartkiller.com/website/finwallapp2/HTML/chat.html)
17:03:08	116224/116224	---M--	200	added ('OK')	image/jpeg	etag:%22743270-1c600-5c94bd4e411c0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/news3.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/news3.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/blog.html)
17:03:08	87551/87551	---M--	200	added ('OK')	image/png	etag:%22743267-155ff-5c94bd31a4e40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-1.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-1.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:08	77802/77802	---M--	200	added ('OK')	image/png	etag:%2274327a-12fea-5c94bd31a4e40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-2.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-2.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:09	49823/49823	---M--	200	added ('OK')	image/png	etag:%2274326f-c29f-5c94bd54ee180%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-2@2x.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-2@2x.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:09	75080/75080	---M--	200	added ('OK')	image/png	etag:%22743256-12548-5c94bd338d2c0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-3.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/darkbg-3.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:09	46421/46421	---M--	200	added ('OK')	image/png	etag:%22743269-b555-5c94bd54ee180%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-1@2x.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-1@2x.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:09	25021/25021	---M--	200	added ('OK')	image/png	etag:%2274326d-61bd-5c94bd55e23c0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-3@2x.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/setting-menu-3@2x.png	(from https://maxartkiller.com/website/finwallapp2/HTML/style.html)
17:03:10	11481/11481	---M-Z	200	added ('OK')	text/html	etag:%227431c5-2cd9-5c9d1ffe37d80-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/aboutus.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/aboutus.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:10	6268/6268	---M-Z	200	added ('OK')	text/html	etag:%227432ba-187c-5c9d2004e4d40-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/404.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/404.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:10	9463/9463	---M-Z	200	added ('OK')	text/html	etag:%227432a2-24f7-5c9d1ff973240-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/faqs.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/faqs.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:11	21409/21409	---M-Z	200	added ('OK')	text/html	etag:%227432a8-53a1-5c9d1ff696b80-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/timeline.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/timeline.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:11	10750/10750	---M-Z	200	added ('OK')	text/html	etag:%2274329e-29fe-5c9d1ffb5b6c0-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/contactus.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/contactus.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:12	8935/8935	---M-Z	200	added ('OK')	text/html	etag:%227431c9-22e7-5c9d1ff1d2040-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/termsandconditions.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/termsandconditions.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:12	9089/9089	---M-Z	200	added ('OK')	text/html	etag:%227431c7-2381-5c9d1ffc4f900-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/allreceivemoney.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/allreceivemoney.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:13	6329/6329	---M-Z	200	added ('OK')	text/html	etag:%227432c0-18b9-5cb899d165d80-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/signup2.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/signup2.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:13	8166/8166	---M-Z	200	added ('OK')	text/html	etag:%227432bf-1fe6-5c9d2004e4d40-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/addaddress.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/addaddress.html	(from https://maxartkiller.com/website/finwallapp2/HTML/pages.html)
17:03:15	178221/178221	---M--	200	added ('OK')	image/png	etag:%22743252-2b82d-5c94bd4b64b00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/map@2x.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/map@2x.png	(from https://maxartkiller.com/website/finwallapp2/HTML/profile.html)
17:03:15	64083/64083	---M--	200	added ('OK')	image/jpeg	etag:%22743254-fa53-5c94bd3ff3000%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/image2.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/image2.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/profile.html)
17:03:16	10299/10299	---M--	200	added ('OK')	image/png	etag:%22743281-283b-5c94bd1bb5a80%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/card-bg.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/card-bg.png	(from https://maxartkiller.com/website/finwallapp2/HTML/sendmoney.html)
17:03:17	77463/77463	---M--	200	added ('OK')	image/jpeg	etag:%22743276-12e97-5c94bd40e7240%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/image3.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/image3.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/profile.html)
17:03:17	6411/6411	---M-Z	200	added ('OK')	text/html	etag:%227432b6-190b-5c9d200a9dac0-gzip%22	https://maxartkiller.com/website/finwallapp2/HTML/thankyou3.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/thankyou3.html	(from https://maxartkiller.com/website/finwallapp2/HTML/sendmoney.html)
17:03:18	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:20%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/sendmoney3.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/sendmoney3.html	(from https://maxartkiller.com/website/finwallapp2/HTML/bills.html)
17:03:19	2651/2651	---M--	200	added ('OK')	image/png	etag:%22743258-a5b-5c94bd2ce0300%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/company2-50.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/company2-50.png	(from https://maxartkiller.com/website/finwallapp2/HTML/rewards.html)
17:03:20	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:22%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/addcurrency.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/addcurrency.html	(from https://maxartkiller.com/website/finwallapp2/HTML/wallet.html)
17:03:21	10076/10076	---M--	200	added ('OK')	image/png	etag:%22743285-275c-5c94bd2ec8780%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/company6.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/company6.png	(from https://maxartkiller.com/website/finwallapp2/HTML/wallet.html)
17:03:22	24594/24594	---M--	200	added ('OK')	image/jpeg	etag:%22743290-6012-5c94bd30b0c00%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/company7.jpg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/company7.jpg	(from https://maxartkiller.com/website/finwallapp2/HTML/wallet.html)
17:03:23	67987/67987	---M--	200	added ('OK')	image/png	etag:%22743273-10993-5c94bd44b7b40%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/lock.png	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/lock.png	(from https://maxartkiller.com/website/finwallapp2/HTML/thankyou.html)
17:03:23	181073/181073	---M--	200	added ('OK')	image/svg+xml	etag:%22743271-2c351-5c94bd2af7e80%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/checkmark.svg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/checkmark.svg	(from https://maxartkiller.com/website/finwallapp2/HTML/thankyou2.html)
17:03:25	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:27%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/addresses.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/addresses.81.delayed	(from https://maxartkiller.com/website/finwallapp2/HTML/address.html)
17:03:25	754/754	---M--	200	added ('OK')	image/svg+xml	etag:%2274325e-2f2-5c94bd1508ac0%22	https://maxartkiller.com/website/finwallapp2/HTML/assets/img/404.svg	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/assets/img/404.svg	(from https://maxartkiller.com/website/finwallapp2/HTML/404.html)
17:03:26	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:29%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/transactions.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/transactions.html	(from https://maxartkiller.com/website/finwallapp2/HTML/allreceivemoney.html)
17:03:28	85385/85385	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Sep%202022%2009:03:30%20GMT	https://maxartkiller.com/website/finwallapp2/HTML/changeaddress.html	C:/My%20Web%20Sites/finance/maxartkiller.com/website/finwallapp2/HTML/changeaddress.html	(from https://maxartkiller.com/website/finwallapp2/HTML/addaddress.html)
